location,name,freq,weighting,n_factors,date,ret
usa,short_term_reversal,daily,vw_cap,4,1927-01-26,-0.00305222867025305
usa,short_term_reversal,daily,vw_cap,4,1927-01-27,-0.000112347144526183
usa,short_term_reversal,daily,vw_cap,4,1927-01-28,0.0015294742025217
usa,short_term_reversal,daily,vw_cap,4,1927-01-29,-0.00449807168033508
usa,short_term_reversal,daily,vw_cap,4,1927-01-31,-0.00338561140182752
usa,short_term_reversal,daily,vw_cap,4,1927-02-01,-0.00312601352296815
usa,short_term_reversal,daily,vw_cap,4,1927-02-02,-0.000160267833845523
usa,short_term_reversal,daily,vw_cap,4,1927-02-03,-0.000903841134774361
usa,short_term_reversal,daily,vw_cap,4,1927-02-04,-0.00348973910058798
usa,short_term_reversal,daily,vw_cap,4,1927-02-05,-0.00293649580326701
usa,short_term_reversal,daily,vw_cap,4,1927-02-07,-0.000830503733689124
usa,short_term_reversal,daily,vw_cap,4,1927-02-08,-0.00317731593696095
usa,short_term_reversal,daily,vw_cap,4,1927-02-09,0.00384149374040168
usa,short_term_reversal,daily,vw_cap,4,1927-02-10,-0.00238950773607019
usa,short_term_reversal,daily,vw_cap,4,1927-02-11,0.0019544526733069
usa,short_term_reversal,daily,vw_cap,4,1927-02-14,0.00283420638461986
usa,short_term_reversal,daily,vw_cap,4,1927-02-15,-0.000690519012180905
usa,short_term_reversal,daily,vw_cap,4,1927-02-16,-0.00123460954665053
usa,short_term_reversal,daily,vw_cap,4,1927-02-17,0.000288483564292645
usa,short_term_reversal,daily,vw_cap,4,1927-02-18,0.000236841250808541
usa,short_term_reversal,daily,vw_cap,4,1927-02-19,-0.00171780240807569
usa,short_term_reversal,daily,vw_cap,4,1927-02-21,0.00379064039498968
usa,short_term_reversal,daily,vw_cap,4,1927-02-23,0.000497751244341045
usa,short_term_reversal,daily,vw_cap,4,1927-02-24,-0.000723359860462986
usa,short_term_reversal,daily,vw_cap,4,1927-02-25,0.00144877917510428
usa,short_term_reversal,daily,vw_cap,4,1927-02-26,0.00080619915889155
usa,short_term_reversal,daily,vw_cap,4,1927-02-28,0.000753938965765677
usa,short_term_reversal,daily,vw_cap,4,1927-03-01,0.00561906567395453
usa,short_term_reversal,daily,vw_cap,4,1927-03-02,0.00822738767189342
usa,short_term_reversal,daily,vw_cap,4,1927-03-03,-0.00637850945794787
usa,short_term_reversal,daily,vw_cap,4,1927-03-04,0.00127208323224692
usa,short_term_reversal,daily,vw_cap,4,1927-03-05,0.00198292641892347
usa,short_term_reversal,daily,vw_cap,4,1927-03-07,0.00130575418778403
usa,short_term_reversal,daily,vw_cap,4,1927-03-08,-0.002805321642645
usa,short_term_reversal,daily,vw_cap,4,1927-03-09,-0.00513816487146775
usa,short_term_reversal,daily,vw_cap,4,1927-03-10,-0.000162716260392377
usa,short_term_reversal,daily,vw_cap,4,1927-03-11,0.00218399527059207
usa,short_term_reversal,daily,vw_cap,4,1927-03-12,0.000203279590450801
usa,short_term_reversal,daily,vw_cap,4,1927-03-14,-0.000826502364459515
usa,short_term_reversal,daily,vw_cap,4,1927-03-15,0.00244319674165111
usa,short_term_reversal,daily,vw_cap,4,1927-03-16,-0.00536203853417519
usa,short_term_reversal,daily,vw_cap,4,1927-03-17,-0.00157660180140705
usa,short_term_reversal,daily,vw_cap,4,1927-03-18,0.00324294047169104
usa,short_term_reversal,daily,vw_cap,4,1927-03-19,-0.000302326779344878
usa,short_term_reversal,daily,vw_cap,4,1927-03-21,-0.00174999677156679
usa,short_term_reversal,daily,vw_cap,4,1927-03-22,0.00501867701808291
usa,short_term_reversal,daily,vw_cap,4,1927-03-23,-0.00483671554545507
usa,short_term_reversal,daily,vw_cap,4,1927-03-24,-0.00174705078640933
usa,short_term_reversal,daily,vw_cap,4,1927-03-25,0.00115113798220846
usa,short_term_reversal,daily,vw_cap,4,1927-03-26,0.000847129045385305
usa,short_term_reversal,daily,vw_cap,4,1927-03-28,-0.00320908661261931
usa,short_term_reversal,daily,vw_cap,4,1927-03-29,-0.000997920070617881
usa,short_term_reversal,daily,vw_cap,4,1927-03-30,-0.00407907081835451
usa,short_term_reversal,daily,vw_cap,4,1927-03-31,0.00133763666737074
usa,short_term_reversal,daily,vw_cap,4,1927-04-01,-0.00528525078150755
usa,short_term_reversal,daily,vw_cap,4,1927-04-02,-0.00058014419211783
usa,short_term_reversal,daily,vw_cap,4,1927-04-04,-0.00276922206532224
usa,short_term_reversal,daily,vw_cap,4,1927-04-05,0.00311815442817929
usa,short_term_reversal,daily,vw_cap,4,1927-04-06,0.000217457776900493
usa,short_term_reversal,daily,vw_cap,4,1927-04-07,-0.00107265871974393
usa,short_term_reversal,daily,vw_cap,4,1927-04-08,-0.00380376450457922
usa,short_term_reversal,daily,vw_cap,4,1927-04-09,-0.00155718357770806
usa,short_term_reversal,daily,vw_cap,4,1927-04-11,0.0000449005980587355
usa,short_term_reversal,daily,vw_cap,4,1927-04-12,0.00112868973345907
usa,short_term_reversal,daily,vw_cap,4,1927-04-13,-0.00260595129435201
usa,short_term_reversal,daily,vw_cap,4,1927-04-14,0.0007269263380949
