location,name,freq,weighting,n_factors,date,ret
usa,value,daily,vw_cap,3,1927-12-16,-0.00302343296873171
usa,value,daily,vw_cap,3,1927-12-17,-0.000444730650143451
usa,value,daily,vw_cap,3,1927-12-19,-0.00181892631309352
usa,value,daily,vw_cap,3,1927-12-20,-0.000723943502225013
usa,value,daily,vw_cap,3,1927-12-21,-0.000433383249353881
usa,value,daily,vw_cap,3,1927-12-22,0.00262636186929673
usa,value,daily,vw_cap,3,1927-12-23,0.00186209832616371
usa,value,daily,vw_cap,3,1927-12-24,-0.00131089954614907
usa,value,daily,vw_cap,3,1927-12-27,-0.00225371857823031
usa,value,daily,vw_cap,3,1927-12-28,0.00194460093180852
usa,value,daily,vw_cap,3,1927-12-29,0.00283411552199484
usa,value,daily,vw_cap,3,1927-12-30,-0.00240806585219608
usa,value,daily,vw_cap,3,1927-12-31,0.00204749754338343
usa,value,daily,vw_cap,3,1928-01-03,-0.0014055626566661
usa,value,daily,vw_cap,3,1928-01-04,0.00250693568570267
usa,value,daily,vw_cap,3,1928-01-05,0.000220413337871069
usa,value,daily,vw_cap,3,1928-01-06,-0.00309872941814112
usa,value,daily,vw_cap,3,1928-01-07,0.000493172002047847
usa,value,daily,vw_cap,3,1928-01-09,-0.00080606927663071
usa,value,daily,vw_cap,3,1928-01-10,0.00213885174934196
usa,value,daily,vw_cap,3,1928-01-11,-0.000116716036989701
usa,value,daily,vw_cap,3,1928-01-12,-0.00329487651301754
usa,value,daily,vw_cap,3,1928-01-13,-0.000439478564286113
usa,value,daily,vw_cap,3,1928-01-14,0.00257759281457352
usa,value,daily,vw_cap,3,1928-01-16,0.0027460189137782
usa,value,daily,vw_cap,3,1928-01-17,0.000183886535574381
usa,value,daily,vw_cap,3,1928-01-18,-0.000925049729445663
usa,value,daily,vw_cap,3,1928-01-19,-0.00200217142034337
usa,value,daily,vw_cap,3,1928-01-20,0.000213145632722319
usa,value,daily,vw_cap,3,1928-01-21,-0.00054948694771829
usa,value,daily,vw_cap,3,1928-01-23,-0.00569608541603896
usa,value,daily,vw_cap,3,1928-01-24,-0.000210483290773486
usa,value,daily,vw_cap,3,1928-01-25,-0.00103090165782197
usa,value,daily,vw_cap,3,1928-01-26,-0.00270236927128834
usa,value,daily,vw_cap,3,1928-01-27,0.00200234350599503
usa,value,daily,vw_cap,3,1928-01-28,0.00170620192376621
usa,value,daily,vw_cap,3,1928-01-30,0.000938430421825097
usa,value,daily,vw_cap,3,1928-01-31,-0.00283489823707657
usa,value,daily,vw_cap,3,1928-02-01,0.00243698593391649
usa,value,daily,vw_cap,3,1928-02-02,-0.00258145940454441
usa,value,daily,vw_cap,3,1928-02-03,0.00310724442602929
usa,value,daily,vw_cap,3,1928-02-04,0.00151058481485623
usa,value,daily,vw_cap,3,1928-02-06,0.00061355371452631
usa,value,daily,vw_cap,3,1928-02-07,0.0056518347691898
usa,value,daily,vw_cap,3,1928-02-08,-0.000938097374387515
usa,value,daily,vw_cap,3,1928-02-09,-0.000167373657379248
usa,value,daily,vw_cap,3,1928-02-10,-0.00206220637262749
usa,value,daily,vw_cap,3,1928-02-11,-0.00238444062958202
usa,value,daily,vw_cap,3,1928-02-14,-0.000172955017588417
usa,value,daily,vw_cap,3,1928-02-15,-0.000207250971971441
usa,value,daily,vw_cap,3,1928-02-16,0.00288158565250386
usa,value,daily,vw_cap,3,1928-02-17,0.00573274522909765
usa,value,daily,vw_cap,3,1928-02-18,0.00300587820253221
usa,value,daily,vw_cap,3,1928-02-20,0.00034376745967146
usa,value,daily,vw_cap,3,1928-02-21,-0.00502993935137475
usa,value,daily,vw_cap,3,1928-02-23,0.0013689801719819
usa,value,daily,vw_cap,3,1928-02-24,-0.00213516042842274
usa,value,daily,vw_cap,3,1928-02-25,-0.00200289014795155
usa,value,daily,vw_cap,3,1928-02-27,0.00418467484564132
usa,value,daily,vw_cap,3,1928-02-28,-0.000451490593827453
usa,value,daily,vw_cap,3,1928-02-29,-0.00286931683448847
usa,value,daily,vw_cap,3,1928-03-01,0.000063674566055407
usa,value,daily,vw_cap,3,1928-03-02,0.000343227806241058
usa,value,daily,vw_cap,3,1928-03-03,0.00127528844896218
usa,value,daily,vw_cap,3,1928-03-05,-0.000235323950363191
usa,value,daily,vw_cap,3,1928-03-06,0.00317769531685605
usa,value,daily,vw_cap,3,1928-03-07,-0.000372674828480565
usa,value,daily,vw_cap,3,1928-03-08,-0.00148528901030384
usa,value,daily,vw_cap,3,1928-03-09,-0.00190964313454047
usa,value,daily,vw_cap,3,1928-03-10,-0.00235183531033063
usa,value,daily,vw_cap,3,1928-03-12,-0.0039640158585715
usa,value,daily,vw_cap,3,1928-03-13,-0.00303125474897174
usa,value,daily,vw_cap,3,1928-03-14,-0.00271292253109759
usa,value,daily,vw_cap,3,1928-03-15,-0.00037629251968716
usa,value,daily,vw_cap,3,1928-03-16,-0.00128930961857315
usa,value,daily,vw_cap,3,1928-03-17,-0.00277817884648289
usa,value,daily,vw_cap,3,1928-03-19,-0.000293878893273557
usa,value,daily,vw_cap,3,1928-03-20,0.000755375772850311
usa,value,daily,vw_cap,3,1928-03-21,-0.00371241953836614
usa,value,daily,vw_cap,3,1928-03-22,-0.000622473737593758
usa,value,daily,vw_cap,3,1928-03-23,0.000587817864916859
usa,value,daily,vw_cap,3,1928-03-24,0.00207294363126874
usa,value,daily,vw_cap,3,1928-03-26,0.00219941033924392
usa,value,daily,vw_cap,3,1928-03-27,-0.00521572429488753
usa,value,daily,vw_cap,3,1928-03-28,0.000621667520777954
usa,value,daily,vw_cap,3,1928-03-29,-0.00226313180877346
usa,value,daily,vw_cap,3,1928-03-30,-0.0016665300668265
usa,value,daily,vw_cap,3,1928-03-31,0.00149252378626785
usa,value,daily,vw_cap,3,1928-04-02,-0.0000402782215064883
usa,value,daily,vw_cap,3,1928-04-03,-0.00440171471927018
usa,value,daily,vw_cap,3,1928-04-04,0.00040265265839987
usa,value,daily,vw_cap,3,1928-04-05,-0.00239110321372385
usa,value,daily,vw_cap,3,1928-04-09,-0.000893068226386288
usa,value,daily,vw_cap,3,1928-04-10,0.00375755026710319
usa,value,daily,vw_cap,3,1928-04-11,-0.00520532021316515
usa,value,daily,vw_cap,3,1928-04-12,0.00424542303653766
usa,value,daily,vw_cap,3,1928-04-13,0.00212304414130149
usa,value,daily,vw_cap,3,1928-04-14,0.0000382944807819902
usa,value,daily,vw_cap,3,1928-04-16,0.000148263856169895
usa,value,daily,vw_cap,3,1928-04-17,-0.00234489516346008
usa,value,daily,vw_cap,3,1928-04-18,0.00109300048786728
usa,value,daily,vw_cap,3,1928-04-19,-0.00149521688810584
usa,value,daily,vw_cap,3,1928-04-20,0.00184024849453161
usa,value,daily,vw_cap,3,1928-04-23,-0.00800251968948123
usa,value,daily,vw_cap,3,1928-04-24,-0.00441328618210779
usa,value,daily,vw_cap,3,1928-04-25,-0.00770367798132519
usa,value,daily,vw_cap,3,1928-04-26,-0.00245297011995285
usa,value,daily,vw_cap,3,1928-04-27,-0.00280399124459478
usa,value,daily,vw_cap,3,1928-04-28,-0.000514343350055297
usa,value,daily,vw_cap,3,1928-04-30,0.00215513101353989
usa,value,daily,vw_cap,3,1928-05-01,0.000232099095212
usa,value,daily,vw_cap,3,1928-05-02,0.000946200684286458
usa,value,daily,vw_cap,3,1928-05-03,0.000770884341460297
